2,3,9													
PREFIX	TYPE	SUFFIX	NAME	REC.	IMPL.	SPEAKER	MOOD	COMMENT	EN	EN	CEN	JP	CDE
vo_gothic_gothic_	samurai_00_	talk_idle_02	vo_gothic_gothic_samurai_00_talk_idle_02	omuk		Samurai	surprised	makes noise on duty	Hmm…	Hmm…	1		0
vo_gothic_gothic_	samurai_00_	talk_idle_03	vo_gothic_gothic_samurai_00_talk_idle_03	omuk		Samurai	surprised	makes noise on duty	A-hah!	A-hah!	1		0
vo_gothic_gothic_	samurai_00_	talk_idle_04	vo_gothic_gothic_samurai_00_talk_idle_04	omuk		Samurai	in thought	makes noise on duty	Hrm.	Hrm.	1		0
vo_gothic_gothic_	samurai_00_	talk_idle_05	vo_gothic_gothic_samurai_00_talk_idle_05	omuk		Samurai	in thought	makes noise on duty	Ah, đúng rồi.	Ah, yes.	2		0
vo_gothic_gothic_	samurai_00_	talk_idle_06	vo_gothic_gothic_samurai_00_talk_idle_06	omuk		Samurai	focussed	makes noise on duty	Hrm, tập trung.	Hrm, focus.	2		0
vo_gothic_gothic_	samurai_00_	talk_idle_battle_calm_00	vo_gothic_gothic_samurai_00_talk_idle_battle_calm_00	omuk		Samurai	tense	makes noise on duty (mumbling)	Chắc chắn chiến thắng.	Victory is certain.	3		0
vo_gothic_gothic_	samurai_00_	talk_idle_battle_calm_01	vo_gothic_gothic_samurai_00_talk_idle_battle_calm_01	omuk		Samurai	tense	makes noise on duty (mumbling)	Hrm…Nguyền rủa lũ Mạc chúa.	Hrm…curse the Shogun.	3		0
vo_gothic_gothic_	samurai_00_	talk_idle_battle_calm_02	vo_gothic_gothic_samurai_00_talk_idle_battle_calm_02	omuk		Samurai	tense	makes noise on duty (mumbling)	Một cuộc phảm công…	A single strike…	3		0
vo_gothic_gothic_	samurai_00_	talk_idle_battle_calm_03	vo_gothic_gothic_samurai_00_talk_idle_battle_calm_03	omuk		Samurai	tense	makes noise on duty (mumbling)	…đây là vị trí của chúng ta.	…this is our place.	4		0
vo_gothic_gothic_	samurai_00_	talk_idle_battle_calm_04	vo_gothic_gothic_samurai_00_talk_idle_battle_calm_04	omuk		Samurai	tense	makes noise on duty (mumbling)	Chết trong vinh quang…	Honor in death…	3		0
vo_gothic_gothic_	samurai_00_	talk_idle_battle_05	vo_gothic_gothic_samurai_00_talk_idle_battle_05	omuk		Samurai	rush of battle	makes noise in battle	Thay đạn!	Reloading!	1		0
vo_gothic_gothic_	samurai_00_	talk_idle_battle_06	vo_gothic_gothic_samurai_00_talk_idle_battle_06	omuk		Samurai	rush of battle	makes noise in battle	Tao thay đạn!	I'm reloading!	2		0
vo_gothic_gothic_	samurai_00_	talk_idle_battle_07	vo_gothic_gothic_samurai_00_talk_idle_battle_07	omuk		Samurai	rush of battle	makes noise in battle	Yểm trợ tao!	Cover me!	2		0
vo_gothic_gothic_	samurai_00_	talk_idle_battle_08	vo_gothic_gothic_samurai_00_talk_idle_battle_08	omuk		Samurai	rush of battle	makes noise in battle	Chết đi, Mạc Phủ cặn bã!	Die, Shogunate scum!	3		0
vo_gothic_gothic_	samurai_00_	talk_idle_battle_09	vo_gothic_gothic_samurai_00_talk_idle_battle_09	omuk		Samurai	rush of battle	makes noise in battle	Giữ vững thành!	Hold the castle!	3		0
vo_gothic_gothic_	samurai_00_	talk_idle_battle_10	vo_gothic_gothic_samurai_00_talk_idle_battle_10	omuk		Samurai	rush of battle	makes noise in battle	Đẩy chúng lùi lại!	Push them back!	3		0
vo_gothic_gothic_	samurai_00_	talk_idle_battle_11	vo_gothic_gothic_samurai_00_talk_idle_battle_11	omuk		Samurai	rush of battle	makes noise in battle	Rút quân!	Retreat!	1		0
vo_gothic_gothic_	samurai_00_	talk_idle_battle_12	vo_gothic_gothic_samurai_00_talk_idle_battle_12	omuk		Samurai	rush of battle	makes noise in battle	Lui quân!	Fall back!	2		0
vo_gothic_gothic_	samurai_00_	talk_idle_battle_13	vo_gothic_gothic_samurai_00_talk_idle_battle_13	omuk		Samurai	rush of battle	makes noise in battle	Chỉ huy đã chết!	Officer dead!	2		0
vo_gothic_gothic_	samurai_00_	talk_idle_daimyo_00	vo_gothic_gothic_samurai_00_talk_idle_daimyo_00	omuk		Samurai	dutiful	makes noise on duty (mumbling)	Vì lãnh chúa Yabu.	For Lord Yabu.	3		0
vo_gothic_gothic_	samurai_00_	talk_idle_general_00	vo_gothic_gothic_samurai_00_talk_idle_general_00	omuk		Samurai	dutiful	makes noise on duty (mumbling)	Vì lãnh cháu Okkoto.	For Lord Okkoto.	3		0
vo_gothic_gothic_	samurai_00_	talk_idle_kagesama_00	vo_gothic_gothic_samurai_00_talk_idle_kagesama_00	omuk		Samurai	dutiful	makes noise on duty (mumbling)	Vì Kage-sama.	For Kage-sama.	2		0
vo_gothic_gothic_	samurai_00_	talk_idle_kagesama_01	vo_gothic_gothic_samurai_00_talk_idle_kagesama_01	omuk		Samurai	dutiful	makes noise on duty (mumbling)	Vì lãnh chúa Noboru.	For Lord Noboru.	3		0
vo_gothic_gothic_	samurai_00_	talk_idle_night_00	vo_gothic_gothic_samurai_00_talk_idle_night_00	omuk		Samurai	tired	makes noise on duty (mumbling)	Hmm. Sa kê.	Hmm. Sake.	2		0
vo_gothic_gothic_	samurai_00_	talk_idle_night_01	vo_gothic_gothic_samurai_00_talk_idle_night_01	omuk		Samurai	tired	makes noise on duty (mumbling)	Một ngày dài lê thê.	It was a long day.	5		0
vo_gothic_gothic_	samurai_00_	talk_idle_night_02	vo_gothic_gothic_samurai_00_talk_idle_night_02	omuk		Samurai	tired	makes noise on duty (mumbling)	Hmm, Đêm ảm đạm.	Hmm, dark tonight.	3		0
vo_gothic_gothic_	samurai_00_	talk_idle_night_03	vo_gothic_gothic_samurai_00_talk_idle_night_03	omuk		Samurai	tired	makes noise on duty (mumbling)	Hrm.	Hrm.	1		0
vo_gothic_gothic_	samurai_00_	talk_idle_night_04	vo_gothic_gothic_samurai_00_talk_idle_night_04	omuk		Samurai	tired	makes noise on duty (mumbling)	Hrm…tập trung.	Hrm…focus.	1		0
vo_gothic_gothic_	samurai_00_	talk_idle_snow_00	vo_gothic_gothic_samurai_00_talk_idle_snow_00	omuk		Samurai	cold	makes noise on duty (mumbling)	Tuyết đáng bị nguyền rủa.	Cursed snow.	2		0
vo_gothic_gothic_	samurai_00_	talk_idle_snow_01	vo_gothic_gothic_samurai_00_talk_idle_snow_01	omuk		Samurai	cold	makes noise on duty (mumbling)	Ugh, gió thổi đóng băng cmnr!	Ugh, the wind is freezing!	5		0
vo_gothic_gothic_	samurai_00_	talk_idle_snow_02	vo_gothic_gothic_samurai_00_talk_idle_snow_02	omuk		Samurai	cold	makes noise on duty (mumbling)	Lạnh quá.	It's too cold.	3		0
vo_gothic_gothic_	samurai_00_	talk_idle_snow_03	vo_gothic_gothic_samurai_00_talk_idle_snow_03	omuk		Samurai	cold	(sound) slight shiver			0		0
vo_gothic_gothic_	samurai_00_	talk_idle_snow_04	vo_gothic_gothic_samurai_00_talk_idle_snow_04	omuk		Samurai	cold	(sound) strong shiver			0		0
vo_gothic_gothic_	samurai_00_	talk_npc_00	vo_gothic_gothic_samurai_00_talk_npc_00	omuk		Samurai	dismissive	dialog without topic	Ah, Tao không quan tâm.	Ah, that's not my concern.	5		0
vo_gothic_gothic_	samurai_00_	talk_npc_01	vo_gothic_gothic_samurai_00_talk_npc_01	omuk		Samurai	aggree	dialog without topic	Nó phải rõ ràng.	That much is clear.	4		0
vo_gothic_gothic_	samurai_00_	talk_npc_02	vo_gothic_gothic_samurai_00_talk_npc_02	omuk		Samurai	dismissive	dialog without topic	Mày…mày không nên tin vào lời đồn vô căn cứ.	You…you should not believe baseless rumors.	6		0
vo_gothic_gothic_	samurai_00_	talk_npc_03	vo_gothic_gothic_samurai_00_talk_npc_03	omuk		Samurai	disagree	dialog without topic	Tao nghe ra thứ khác.	I've heard differently.	3		0
vo_gothic_gothic_	samurai_00_	talk_npc_04	vo_gothic_gothic_samurai_00_talk_npc_04	omuk		Samurai	aggree	dialog without topic	Nó luôn như thế mà thôi.	That's how it's always been.	5		0
vo_gothic_gothic_	samurai_00_	talk_npc_05	vo_gothic_gothic_samurai_00_talk_npc_05	omuk		Samurai	dismissive	dialog without topic	Hắn là thằng ngu. Đừng nghe hắn.	He's a coward! Don't listen to him.	7		0
vo_gothic_gothic_	samurai_00_	talk_npc_06	vo_gothic_gothic_samurai_00_talk_npc_06	omuk		Samurai	aggree	dialog without topic	Tôi có thể đồng ý.	I can agree to that.	5		0
vo_gothic_gothic_	samurai_00_	talk_npc_07	vo_gothic_gothic_samurai_00_talk_npc_07	omuk		Samurai	warning	dialog without topic	Nhìn đi, tao cảnh bảo mày. Cẩn thận với những gì mày nói.	Look, I warn you. Be careful what you say.	9		0
vo_gothic_gothic_	samurai_00_	talk_npc_08	vo_gothic_gothic_samurai_00_talk_npc_08	omuk		Samurai	displeased	dialog without topic	Anh ta sẽ chỉ gây rắc rối.	He'll only cause trouble.	4		0
vo_gothic_gothic_	samurai_00_	talk_npc_09	vo_gothic_gothic_samurai_00_talk_npc_09	omuk		Samurai	unconcerned	dialog without topic	Eh, nó sẽ không thay đổi gì thế.	Eh, it'll change nothing.	4		0
vo_gothic_gothic_	samurai_00_	talk_npc_confirm_00	vo_gothic_gothic_samurai_00_talk_npc_confirm_00	omuk		Samurai	dutiful	confirms orders during battle	Đã rõ.	Understood.	1		0
vo_gothic_gothic_	samurai_00_	talk_npc_confirm_01	vo_gothic_gothic_samurai_00_talk_npc_confirm_01	omuk		Samurai	dutiful	confirms orders during battle	Tuân lệnh thưa ngài.	My lord.	2		0
vo_gothic_gothic_	samurai_00_	talk_npc_confirm_02	vo_gothic_gothic_samurai_00_talk_npc_confirm_02	omuk		Samurai	dutiful	confirms orders during battle	Ngay bây giờ.	At once.	2		0
vo_gothic_gothic_	samurai_00_	talk_npc_confirm_battle_00	vo_gothic_gothic_samurai_00_talk_npc_confirm_battle_00	omuk		Samurai	rush of battle	confirms orders during battle	Đã rõ!	Understood!	1		0
vo_gothic_gothic_	samurai_00_	talk_npc_confirm_battle_01	vo_gothic_gothic_samurai_00_talk_npc_confirm_battle_01	omuk		Samurai	rush of battle	confirms orders during battle	Tôi sẽ không thất bại!	I shall not fail!	4		0
vo_gothic_gothic_	samurai_00_	talk_npc_confirm_battle_02	vo_gothic_gothic_samurai_00_talk_npc_confirm_battle_02	omuk		Samurai	rush of battle	confirms orders during battle	Vì danh dự!	For honor!	2		0
vo_gothic_gothic_	samurai_00_	talk_npc_orders_00	vo_gothic_gothic_samurai_00_talk_npc_orders_00	omuk		Samurai	focussed	gives orders to guardpost	Cảnh giác hơn.	Carry on.	2		0
vo_gothic_gothic_	samurai_00_	talk_npc_orders_01	vo_gothic_gothic_samurai_00_talk_npc_orders_01	omuk		Samurai	focussed	gives orders to guardpost	Tiếp tục đi.	Continue.	1		0
vo_gothic_gothic_	samurai_00_	talk_npc_orders_02	vo_gothic_gothic_samurai_00_talk_npc_orders_02	omuk		Samurai	focussed	gives orders to guardpost	Ah, Giữ cảnh giác.	Ah, stay vigilant.	3		0
vo_gothic_gothic_	samurai_00_	talk_npc_orders_03	vo_gothic_gothic_samurai_00_talk_npc_orders_03	omuk		Samurai	focussed	gives orders to guardpost	Uh-huh. Thông minh lên.	Uh-huh. Stay sharp.	3		0
vo_gothic_gothic_	samurai_00_	talk_npc_orders_04	vo_gothic_gothic_samurai_00_talk_npc_orders_04	omuk		Samurai	focussed	gives orders to guardpost during battle	Tốt lắm, Giữ vững!	Good, keep it up.	4		0
vo_gothic_gothic_	samurai_00_	talk_npc_orders_05	vo_gothic_gothic_samurai_00_talk_npc_orders_05	omuk		Samurai	focussed	gives orders to guardpost during battle	Không lười biếng!	Do not get lazy.	4		0
vo_gothic_gothic_	samurai_00_	talk_npc_orders_battle_00	vo_gothic_gothic_samurai_00_talk_npc_orders_battle_00	omuk		Samurai	rush of battle	asks guardpost for status during battle	Cảnh giác hơn!	Carry on!	2		0
vo_gothic_gothic_	samurai_00_	talk_npc_orders_battle_01	vo_gothic_gothic_samurai_00_talk_npc_orders_battle_01	omuk		Samurai	rush of battle	asks guardpost for status during battle	Ta có lệnh mới!	I have new orders!	4		0
vo_gothic_gothic_	samurai_00_	talk_npc_orders_battle_02	vo_gothic_gothic_samurai_00_talk_npc_orders_battle_02	omuk		Samurai	rush of battle	gives orders to guardpost during battle	Mạnh mẽ lên!	Stay strong!	2		0
vo_gothic_gothic_	samurai_00_	talk_npc_orders_battle_03	vo_gothic_gothic_samurai_00_talk_npc_orders_battle_03	omuk		Samurai	rush of battle	gives orders to guardpost during battle	Giữ vị trí của mày!	Hold your position!	3		0
vo_gothic_gothic_	samurai_00_	talk_npc_orders_battle_04	vo_gothic_gothic_samurai_00_talk_npc_orders_battle_04	omuk		Samurai	rush of battle	gives orders to guardpost during battle	Lệnh mới!	New orders!	2		0
vo_gothic_gothic_	samurai_00_	talk_npc_orders_battle_05	vo_gothic_gothic_samurai_00_talk_npc_orders_battle_05	omuk		Samurai	rush of battle	gives orders to guardpost during battle	Tiếp tục!	Continue!	1		0
vo_gothic_gothic_	samurai_00_	talk_npc_orders_battle_06	vo_gothic_gothic_samurai_00_talk_npc_orders_battle_06	omuk		Samurai	rush of battle	gives orders to guardpost during battle	Thay đạn!	Reload!	1		0
vo_gothic_gothic_	samurai_00_	talk_npc_orders_battle_07	vo_gothic_gothic_samurai_00_talk_npc_orders_battle_07	omuk		Samurai	rush of battle	gives orders to guardpost during battle	Bắn!	Fire!	1		0
vo_gothic_gothic_	samurai_00_	talk_npc_report_00	vo_gothic_gothic_samurai_00_talk_npc_report_00	omuk		Samurai	focussed	asks guardpost for status	Báo cáo đi.	Report.	1		0
vo_gothic_gothic_	samurai_00_	talk_npc_report_01	vo_gothic_gothic_samurai_00_talk_npc_report_01	omuk		Samurai	focussed	asks guardpost for status	Mày báo cáo hả?	Your report?	2		0
vo_gothic_gothic_	samurai_00_	talk_npc_report_02	vo_gothic_gothic_samurai_00_talk_npc_report_02	omuk		Samurai	focussed	asks guardpost for status	Có gì mới?	What news?	2		0
vo_gothic_gothic_	samurai_00_	talk_npc_report_03	vo_gothic_gothic_samurai_00_talk_npc_report_03	omuk		Samurai	focussed	asks guardpost for status	Có gì mới?	Is there anything new?	4		0
vo_gothic_gothic_	samurai_00_	talk_npc_report_04	vo_gothic_gothic_samurai_00_talk_npc_report_04	omuk		Samurai	focussed	asks guardpost for status	Mọi thứ vẫn yên lặng hả?	Is everything quiet?	3		0
vo_gothic_gothic_	samurai_00_	talk_npc_report_battle_00	vo_gothic_gothic_samurai_00_talk_npc_report_battle_00	omuk		Samurai	rush of battle	asks guardpost for status during battle	Báo cáo đi!	Report!	1		0
vo_gothic_gothic_	samurai_00_	talk_npc_report_battle_01	vo_gothic_gothic_samurai_00_talk_npc_report_battle_01	omuk		Samurai	rush of battle	asks guardpost for status during battle	Nói cho ta!	Tell me!	2		0
vo_gothic_gothic_	samurai_00_	talk_npc_report_battle_02	vo_gothic_gothic_samurai_00_talk_npc_report_battle_02	omuk		Samurai	rush of battle	asks guardpost for status during battle	Cho ta biết báo cáo của mày!	Give your report!	3		0
vo_gothic_gothic_	samurai_00_	talk_npc_tense_00	vo_gothic_gothic_samurai_00_talk_npc_tense_00	omuk		Samurai	dutiful	dialog without topic (during open battle)	Lệnh của chúng ta!	We have our orders!	4		0
vo_gothic_gothic_	samurai_00_	talk_npc_tense_01	vo_gothic_gothic_samurai_00_talk_npc_tense_01	omuk		Samurai	confident	dialog without topic (during open battle)	Tiếp tục chiến đấu!	Keep fighting!	2		0
vo_gothic_gothic_	samurai_00_	talk_npc_tense_02	vo_gothic_gothic_samurai_00_talk_npc_tense_02	omuk		Samurai	for honor!	dialog without topic (during open battle)	Hôm nay chúng ta sẽ dành được vinh quang.	We will gain honor today.	5		0
vo_gothic_gothic_	samurai_00_	talk_npc_tense_03	vo_gothic_gothic_samurai_00_talk_npc_tense_03	omuk		Samurai	for honor!	dialog without topic (during open battle)	Chúng ta phải mạnh mẽ lên!	We must stay strong.	4		0
vo_gothic_gothic_	samurai_00_	talk_npc_tense_04	vo_gothic_gothic_samurai_00_talk_npc_tense_04	omuk		Samurai	fierce	dialog without topic (during open battle)	Để địch tiến về phía chúng ta.	Let the enemy come to us.	6		0
vo_eny_eny_	samurai_00_	urinate_00	vo_eny_eny_samurai_00_urinate_00	omuk		Samurai		(sound) relieves himself			0		0
vo_eny_eny_	samurai_00_	whistle_00	vo_eny_eny_samurai_00_whistle_00	omuk		Samurai		(sound) whistles a tune			0		0
vo_eny_eny_	samurai_00_	wounded_00	vo_eny_eny_samurai_00_wounded_00	omuk		Samurai		(sound) badly wounded, lying on stretcher, moaning			0		0
vo_eny_eny_	samurai_00_	yawn_00	vo_eny_eny_samurai_00_yawn_00	omuk		Samurai		(sound) yawn			0		0
													
									WORDCOUNT EN:	WORDCOUNT EN:	1143	WORDCOUNT DE:	0
